14585A Exported Waveform
Sampling Period:0.4999987
Date:Wed Apr  7 11:57:29 2021
Time,Active Instrument A Channel 1 Voltage Avg,Active Instrument A Channel 1 Current Avg
61.9998388,8.15954875946045,0.11154417693615
62.4998375,8.15983867645264,0.110341750085354
62.9998362,8.15874671936035,0.115290261805058
63.4998349,8.16013336181641,0.10853186994791
63.9998336,8.16015625,0.108420647680759
64.4998323,8.16001605987549,0.109011456370354
64.999831,8.16013526916504,0.10831031948328
65.4998297,8.16003704071045,0.108802817761898
65.9998284,8.16013431549072,0.108316823840141
66.4998271,8.16001605987549,0.108856536448002
66.9998258,8.15952301025391,0.111240282654762
67.4998245,8.16003608703613,0.10872932523489
67.9998232,8.15802001953125,0.118550576269627
68.4998219,8.16003799438477,0.108604930341244
68.9998206,8.15745067596436,0.121624194085598
69.4998193,8.15016937255859,0.156977966427803
69.999818,8.15769195556641,0.118981651961803
70.4998167,8.15977573394775,0.108943298459053
